offer_id,offer_len,token,loc,pos,pos_left,pos_right,token_len,all_upper,n_tokens,
2592,39,India,7,np00000,sp000,fg,5,FALSE,11,
2592,39,–,13,fg,np00000,zm,1,FALSE,11,
2592,39,$,15,zm,fg,dn0000,1,FALSE,11,
2592,39,"8,621",16,dn0000,zm,faa,5,FALSE,11,
2592,39,¡,22,faa,dn0000,z0,1,FALSE,11,
2592,39,4,23,z0,faa,aq0000,1,FALSE,11,
2592,39,nuevas,25,aq0000,z0,nc0p000,6,FALSE,11,
2592,39,fechas,32,nc0p000,aq0000,fat,6,FALSE,11,
2592,39,!,38,fat,nc0p000,</p>,1,FALSE,11,
2593,28,GDL,0,np00000,<p>,cc,3,TRUE,8,
2593,28,y,4,cc,np00000,np00000,1,FALSE,8,
2593,28,CDMX,6,np00000,cc,sp000,4,TRUE,8,
2593,28,a,11,sp000,np00000,np00000,1,FALSE,8,
2593,28,China,13,np00000,sp000,fg,5,FALSE,8,
2593,28,–,19,fg,np00000,zm,1,FALSE,8,
2593,28,$,21,zm,fg,dn0000,1,FALSE,8,
2593,28,"11,046",22,dn0000,zm,</p>,6,FALSE,8,
2594,24,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2594,24,a,4,sp000,np00000,np00000,1,FALSE,6,
2594,24,Ámsterdam,6,np00000,sp000,fg,9,FALSE,6,
2594,24,–,16,fg,np00000,zm,1,FALSE,6,
2594,24,$,18,zm,fg,dn0000,1,FALSE,6,
2594,24,"9,339",19,dn0000,zm,</p>,5,FALSE,6,
2595,21,CUN,0,np00000,<p>,sp000,3,TRUE,6,
2595,21,a,4,sp000,np00000,np00000,1,FALSE,6,
2595,21,Bogotá,6,np00000,sp000,fg,6,FALSE,6,
2595,21,–,13,fg,np00000,zm,1,FALSE,6,
2595,21,$,15,zm,fg,dn0000,1,FALSE,6,
2595,21,"3,106",16,dn0000,zm,</p>,5,FALSE,6,
2596,39,CDMX,0,vmis000,<p>,sp000,4,TRUE,11,
2596,39,a,5,sp000,vmis000,np00000,1,FALSE,11,
2596,39,India,7,np00000,sp000,fg,5,FALSE,11,
2596,39,–,13,fg,np00000,zm,1,FALSE,11,
2596,39,$,15,zm,fg,dn0000,1,FALSE,11,
2596,39,"8,630",16,dn0000,zm,faa,5,FALSE,11,
2596,39,¡,22,faa,dn0000,z0,1,FALSE,11,
2596,39,3,19,z0,faa,aq0000,1,FALSE,11,
2596,39,nuevas,25,aq0000,z0,nc0p000,6,FALSE,11,
2596,39,fechas,32,nc0p000,aq0000,fat,6,FALSE,11,
2596,39,!,38,fat,nc0p000,</p>,1,FALSE,11,
2597,46,Toronto,0,np00000,<p>,sp000,7,FALSE,10,
2597,46,a,8,sp000,np00000,np00000,1,FALSE,10,
2597,46,Reikiavik,10,np00000,sp000,fg,9,FALSE,10,
2597,46,–,20,fg,np00000,zm,1,FALSE,10,
2597,46,$,22,zm,fg,dn0000,1,FALSE,10,
2597,46,"4,121",23,dn0000,zm,faa,5,FALSE,10,
2597,46,¡,29,faa,dn0000,np00000,1,FALSE,10,
2597,46,Vuelos,30,np00000,faa,aq0000,6,FALSE,10,
2597,46,directos,37,aq0000,np00000,fat,8,FALSE,10,
2597,46,!,45,fat,aq0000,</p>,1,FALSE,10,
2598,27,CDMX,0,vmis000,<p>,sp000,4,TRUE,7,
2598,27,a,5,sp000,vmis000,np00000,1,FALSE,7,
2598,27,Puerto,7,np00000,sp000,np00000,6,FALSE,7,
2598,27,Rico,14,np00000,np00000,fg,4,FALSE,7,
2598,27,–,19,fg,np00000,zm,1,FALSE,7,
2598,27,$,21,zm,fg,z0,1,FALSE,7,
2598,27,"4,229",22,z0,zm,</p>,5,FALSE,7,
2599,37,CDMX,0,vmis000,<p>,sp000,4,TRUE,10,
2599,37,a,5,sp000,vmis000,np00000,1,FALSE,10,
2599,37,NYC,7,np00000,sp000,fg,3,TRUE,10,
2599,37,–,11,fg,np00000,zm,1,FALSE,10,
2599,37,$,13,zm,fg,dn0000,1,FALSE,10,
2599,37,"4,008",14,dn0000,zm,faa,5,FALSE,10,
2599,37,¡,20,faa,dn0000,np00000,1,FALSE,10,
2599,37,Vuelos,21,np00000,faa,aq0000,6,FALSE,10,
2599,37,directos,28,aq0000,np00000,fat,8,FALSE,10,
2599,37,!,36,fat,aq0000,</p>,1,FALSE,10,
2600,36,CDMX,0,vmis000,<p>,sp000,4,TRUE,9,
2600,36,a,5,sp000,vmis000,np00000,1,FALSE,9,
2600,36,Guatemala,7,np00000,sp000,fg,9,FALSE,9,
2600,36,–,17,fg,np00000,zm,1,FALSE,9,
2600,36,$,19,zm,fg,dn0000,1,FALSE,9,
2600,36,"3,148",20,dn0000,zm,faa,5,FALSE,9,
2600,36,¡,26,faa,dn0000,aq0000,1,FALSE,9,
2600,36,Directos,27,aq0000,faa,fat,8,FALSE,9,
2600,36,!,35,fat,aq0000,</p>,1,FALSE,9,
2601,33,Mérida,0,np00000,<p>,cc,6,FALSE,9,
2601,33,y,7,cc,np00000,np00000,1,FALSE,9,
2601,33,CUN,9,np00000,cc,sp000,3,TRUE,9,
2601,33,a,5,sp000,np00000,da0000,1,FALSE,9,
2601,33,La,15,da0000,sp000,np00000,2,FALSE,9,
2601,33,Habana,18,np00000,da0000,fg,6,FALSE,9,
2601,33,–,25,fg,np00000,zm,1,FALSE,9,
2601,33,$,27,zm,fg,dn0000,1,FALSE,9,
2601,33,"2,661",28,dn0000,zm,</p>,5,FALSE,9,
2602,32,CDMX,0,vmis000,<p>,sp000,4,TRUE,7,
2602,32,a,5,sp000,vmis000,np00000,1,FALSE,7,
2602,32,Puerto,7,np00000,sp000,aq0000,6,FALSE,7,
2602,32,Escondido,14,aq0000,np00000,fg,9,FALSE,7,
2602,32,–,24,fg,aq0000,nc0p000,1,FALSE,7,
2602,32,$,26,nc0p000,fg,dn0000,1,FALSE,7,
2602,32,"1,157",27,dn0000,nc0p000,</p>,5,FALSE,7,
2603,25,CDMX,0,vmis000,<p>,sp000,4,TRUE,6,
2603,25,a,5,sp000,vmis000,np00000,1,FALSE,6,
2603,25,Bangalore,7,np00000,sp000,fg,9,FALSE,6,
2603,25,–,17,fg,np00000,zm,1,FALSE,6,
2603,25,$,19,zm,fg,dn0000,1,FALSE,6,
2603,25,"8,506",20,dn0000,zm,</p>,5,FALSE,6,
2604,31,GDL,0,np00000,<p>,cc,3,TRUE,8,
2604,31,y,4,cc,np00000,np00000,1,FALSE,8,
2604,31,CDMX,6,np00000,cc,sp000,4,TRUE,8,
2604,31,a,11,sp000,np00000,np00000,1,FALSE,8,
2604,31,Shanghai,13,np00000,sp000,fg,8,FALSE,8,
2604,31,–,22,fg,np00000,zm,1,FALSE,8,
2604,31,$,24,zm,fg,dn0000,1,FALSE,8,
2604,31,"11,125",25,dn0000,zm,</p>,6,FALSE,8,
2605,28,Cancún,0,np00000,<p>,sp000,6,FALSE,6,
2605,28,a,1,sp000,np00000,np00000,1,FALSE,6,
2605,28,Manchester,9,np00000,sp000,fg,10,FALSE,6,
2605,28,–,20,fg,np00000,zm,1,FALSE,6,
2605,28,$,22,zm,fg,dn0000,1,FALSE,6,
2605,28,"9,866",23,dn0000,zm,</p>,5,FALSE,6,
